q2,costhetak
3.3896642368632683,0.8580403351224959
1.4344694397877902,-0.45786141548887827
1.498722552554682,-0.602695214562118
5.775989144502091,0.08231850584297717
7.437260033053462,0.11761511863380747
2.486642076197313,-0.39897848875261843
2.6656820707406723,0.6842832151451148
7.369148625442904,0.8119989322822221
5.184848948381841,0.007275209936778992
1.698812773480313,-0.7874750781338662
3.107458940226934,-0.6606336560507771
4.21312654956273,0.9727637455798686
2.427614334585087,-0.11637889058329165
1.2883014244616788,0.888709106890019
5.757229636861666,-0.30522279630531557
7.236183176515624,-0.22872720230043342
1.8016462873092678,-0.46566009485104587
1.6954636052996648,-0.5029826350219082
6.541634745663032,0.5375979134405497
3.812702036259907,-0.4709806824102998
3.484218305995455,0.17804193595657125
7.225270245360662,-0.1596037600447744
4.933754961017257,-0.46606967272236943
7.8675954912323505,-0.2244354838039726
4.972765843348498,-0.5635935274185613
2.8773693875409663,-0.056782369446409575
6.023137775082432,0.29482215078314766
6.316800874371438,-0.39164866699138656
2.244145267017302,0.043340119533240795
3.17393465768032,0.49926056689582765
6.509508626884781,-0.19653786555863917
2.45764327528741,-0.484927420024178
1.1109220616926905,0.9305763997836038
6.751242451550354,-0.7556396243453491
3.4804807426407933,0.024047388083999977
3.978074143662525,-0.9319406903814524
5.8741037441650406,-0.6576915540499613
5.000814926344901,-0.6578148018525098
3.5753824616567726,0.4732097699306905
7.477470786892809,-0.7515475758118555
7.218162516364828,-0.8998409222112969
2.843888179457281,0.6474983723310288
2.9869054478476755,-0.18982288617212362
4.630340668343706,0.18999088501550432
2.6757752334624456,0.13062275619449792
6.686724349610131,-0.6319128592731431
4.5930079276440665,-0.5872342895963811
5.294585009338334,-0.6745477672448033
7.192897996108513,-0.8449508702615276
4.989957496421994,-0.47744246845832095
3.957072636054363,-0.27586621696536895
1.7715746258327272,0.9559510484323255
5.387689398901216,0.0746686105558183
1.6610195889952593,0.2965920409478713
7.996906479645986,-0.4155290286289528
4.557727619074285,0.4032959488686174
1.9299148892750964,0.11118441039207028
1.7575360008049756,0.5300517429132015
5.267038343064996,0.17988877854046947
2.002318437960639,0.08042199684132356
6.0125082496088,-0.5882934623514302
1.7316324816201814,-0.8998185097007081
1.1048869471997023,0.2958755325525999
1.4083069702755893,0.3908028763343765
4.599716241347778,-0.5269092976814136
4.160165967661328,-0.9303470529539482
2.71737371126801,-0.7229902676772326
6.818179144814167,0.691831625387124
3.5969878011383116,0.1114469863987324
4.067997915815795,0.9873098142870731
5.067187026805186,0.25346986443037167
3.9419048040290363,0.03171964224293333
1.0326473230670672,0.6573887965462291
4.896498294685443,-0.4630058499169536
3.12419873395811,-0.17025588755495846
3.372470230271574,0.45413068751076935
2.7212723408247257,0.5541873410111293
7.590799469966441,-0.05829997039109003
7.021265758667141,0.8232851980719715
1.6639341453264933,0.8623246631150323
2.935470390802948,-0.5756581159948837
5.9616897823580075,-0.9256374465767294
4.680365854770571,0.49077997356653214
7.7254691137277405,0.20150573918590453
4.310434910399181,-0.17759780171036255
6.542670350987464,-0.7101297845947556
7.0629141721874475,0.6473159516972373
3.861479883620632,0.187807846429223
7.054762356681749,-0.5815092813281808
5.095390178401431,-0.035567495273426175
2.384358857292682,0.0026428704150021076
3.842525297688553,0.3473963761844061
2.105619450481754,-0.8020091129583307
1.453987271990627,0.7616399088583421
1.1962208038457902,-0.06982600151241058
4.456300822464982,0.42705735973476067
3.423996154771885,0.7647611808497459
6.752156342015951,-0.905132609885186
7.825109885190614,-0.8077142286347225
4.460754879270098,-0.7216979539953172
6.917591126373736,0.9840654989820905
5.1661418880321435,-0.03747257669601822
6.538935021904763,-0.04882742741756374
7.089305970858277,0.04953545054013375
1.345041965454584,0.7743363371118903
7.451428236279753,-0.4141639049630612
3.868922951649438,0.4689570182345051
7.48214705600094,-0.11970519816441083
3.851471217596554,-0.2824928473273758
6.707894044164277,-0.5359065071825171
1.5227223103720462,-0.9854850207339041
5.028268861584365,-0.6626126714108977
2.3082289327485768,0.32169719148078
2.8591965795967553,0.8214991619261127
5.155898167053238,-0.37664905679412186
3.927188794936228,0.6641060471586115
4.798300086607924,0.8775249666005038
6.664360158494674,0.2555260269921291
3.3177152131684124,-0.02950384607538581
2.802916700631613,-0.10383336603990756
4.774713175753277,0.42590596785521484
7.5085302470833994,-0.9926086255754853
1.6972613593679853,-0.0788707508254447
3.0643267488179617,-0.9073650001082569
2.8104628795117605,0.9017515215091407
6.273167368155555,0.0680554487317977
3.81988912208908,0.04019616122241132
6.917609379073838,-0.39003997215331765
2.2836208392400295,0.2968855514191091
2.254945556051098,0.41685485107700515
4.6347096746667376,-0.07070630352245644
5.716784288299095,-0.6735642318380997
2.0402483118814416,0.5934121158651653
3.355415529581478,-0.19273108127981686
4.471715232590213,-0.1606221321871999
6.429495198070072,-0.504934651820804
5.774680633563548,-0.5334007448282136
6.29556508778478,0.6768817369011231
5.596072418300537,0.23376944756455487
4.371781787072905,-0.7602701515424997
3.0297684070828836,-0.599196552662761
4.102354061091319,-0.718734692709404
7.2877069920359645,-0.2371397417737171
7.775093962438405,0.12810784360772232
1.82792329448057,0.5130814883159474
5.052501893020235,-0.3402496542548761
7.191156848566607,0.7444442353335035
4.458711560903794,-0.3510876256041229
3.7189729432575405,-0.23537994106300175
1.6264351563052344,-0.3019012832082808
3.831860035947102,-0.03850640350719914
3.84814387417282,0.5781834619538131
2.4508225934114307,-0.7969874098198488
1.4472155326834582,-0.8741271956823766
3.1892418313254893,0.5509466574876569
2.819762422297572,-0.8193906247324776
6.508700429374585,-0.773193271830678
7.3634543946245685,-0.6620656055165455
6.830074505647644,0.017542729910928756
7.505105950986035,-0.4787507880246267
4.956384034012444,0.8521909185728873
7.024526786969545,-0.6881009677308612
2.617364225656729,0.6694038757123053
5.195412408776974,0.38867296590797196
3.5620586289733183,-0.2545393274203889
6.7070004940324,0.8799773476202972
2.582842726216768,-0.028233762623131042
3.05676401816163,-0.7998342939245049
2.235764575540088,-0.33493391137744766
4.120542038419444,0.37201070587616414
3.8474671619478613,-0.76320854970254
3.042325731900519,0.2201876863388783
2.3222121701437572,0.401674826949602
3.4729981870332267,0.03957973772776313
6.135694177122787,-0.06659456363559002
7.0411464207227255,-0.7909218086861074
5.170858697267249,-0.7791636998299509
3.960293079346229,-0.9908077757572755
2.753684950211209,-0.9602692376356572
7.726417069003219,-0.4757932990178233
1.6594672578735299,0.8554601092109806
6.32024033351172,-0.14950486458837986
1.7129712820096756,0.8480472387745976
1.4906453713101655,0.21104127168655396
3.387064883529092,-0.7179500568890944
6.788047137895774,0.4101575922324514
7.305422839643143,-0.038416455732658505
2.640721703413874,-0.11374955787323415
5.702585950464709,-0.8377197960135163
4.213460588856833,-0.7820460086222738
1.7940378905914258,-0.7030761072528549
5.889937923406251,-0.9712946290092077
6.650946203193598,-0.9155358872376382
2.4789957867760677,-0.13200147947645746
5.9932318236524225,-0.5874197201264906
7.0335211757337674,-0.6909299450926483
6.169841591316072,-0.9439296688651666
4.29625065359869,-0.4684130728128366
1.471060089682851,-0.11484289343570708
4.680563012909261,0.6537054448901927
1.6780227909912355,-0.12519476795569062
4.824550492666276,0.3899143852013367
7.335672719578724,-0.8876657680084463
1.633879591232926,0.27143340092152357
1.038968225941062,0.06849011546000838
6.484058972140701,0.9488635135003278
2.5316418872680515,0.08511067252402427
1.4836880681068578,0.38573903148062527
4.6836426332884,-0.9556797035038471
2.9903594108473044,-0.9225878911965992
6.412594994646497,-0.2406229425687343
2.874251985718729,-0.239994424773613
2.208264741617313,0.643719998672168
6.377864422407583,-0.24991941021471575
5.561066664755344,0.061423502425896004
1.5872191719827242,0.9270263623911887
5.9251704060657175,0.35383411102233
3.6225787850562483,-0.2813433665141929
2.263600852031459,0.3844382362476608
1.3187776490121905,0.9572242370340973
3.802864212950226,-0.334095287398668
1.7706033604918048,0.737079405458644
2.6244101237971336,0.15090772967687371
4.809739279531641,-0.7604205011157319
4.494413422275102,0.039203920640375145
4.106789478726569,0.31887731439928757
3.4379927750813977,0.8847691958071664
3.4187595786679594,0.44321059112553485
5.262452441778805,-0.32378860996141157
3.187356720562093,0.06573763159258306
4.621886234406702,0.2936754662423482
5.602890603899141,-0.058048001568749896
1.932538140914403,-0.006665594410151243
4.812798000428529,-0.881432903217501
6.5253428495962,-0.8079973494168371
3.579666206755064,-0.5216960237594321
7.081492139259353,0.6394716187346603
3.254379554258776,-0.7631904485242558
1.5516778972914835,0.3002438214698486
1.6354290211893385,0.5704190626129275
2.3023495426223235,0.825411818453631
4.007893023888755,0.3108949787711026
1.6437283961054163,-0.47980982274748385
1.1903366028418532,-0.6742686791112646
4.741319102741727,0.33697907586661113
1.1149472241522744,-0.916853483824525
6.992126174125588,-0.17621012451127172
3.203900270174927,0.6820059727288026
5.9366059525818855,-0.7553521724767052
5.919993974035606,-0.19479782492271625
3.1793298996053636,0.05538400614113925
4.741223254958982,0.7080310217461374
6.336649931172957,-0.5902902538364287
6.274811538067297,-0.6497335230524186
5.466369091300294,-0.01119496273167897
1.4198431878903648,-0.7595255033047579
2.8668739168570028,0.2938390238850843
4.013110300060362,-0.9722017290478107
1.171246787533164,-0.9484320941264741
3.1334460233629216,-0.562217194121331
6.4786347394110635,-0.46372529878863133
1.7234788291352743,-0.41977058179327287
3.905331509624375,-0.7880082666524686
1.1926200944108132,0.1309681070561055
3.8209176860545995,-0.35155880462843925
3.4373745331577084,-0.31918224418041063
5.971318604214503,0.36680681039433694
1.0102815083810128,0.941806288375119
3.440892109880224,-0.25673031239421107
7.608411139168311,0.3677626095026767
7.0226514120877255,-0.986023370292969
5.5038946549466345,-0.7037668528500944
3.3461476737957128,-0.7413549527555006
5.7874270748543495,-0.16835275222547352
1.599217623937875,-0.13339587467635283
5.399508150159818,0.3112490157946013
3.5679353220457415,-0.5121674456167966
4.645650012069382,-0.7553136407659622
6.484915390374226,-0.9516071346588433
7.597678764046577,-0.4783029181417078
7.195483158575371,-0.162306826969143
3.485606751695741,0.5670894351825666
6.092503325082362,-0.5695321234525181
5.917201892611047,-0.055623491452216456
1.597656063746399,0.4567742904109764
4.991125745963473,-0.4040420648525469
6.7992968106823355,-0.24231143947690725
5.557284946873551,-0.08414979060762562
3.8861618028968223,-0.4487594446691219
7.868339617270976,-0.5902383187640226
4.959932975190895,-0.3536282792483689
1.1603752115333918,0.7786837688181549
7.532961505635626,0.5490145235705626
7.972879108390771,-0.5989142286998685
4.463543836642657,-0.7246252272525453
2.829493897377688,0.9577280348757995
3.719943778938614,-0.6851675321231596
4.410204572835937,-0.32319817290408537
7.825960713962559,0.6283361856185365
5.459778559859842,-0.9274433448445052
5.512033317238092,-0.781933557940647
1.163709641123205,0.7765667161002057
1.4661151709442493,0.7810821609455161
2.6417770156404004,-0.3883684020056535
1.1134155264662695,-0.8368137074867263
7.478820702963276,-0.8748854529112577
1.2859406578354537,-0.6924166722747032
3.249003765691441,-0.5197780053131282
7.0054690880342605,-0.6902267985569779
7.327093428786611,-0.16785795868054265
1.5512295678345254,0.8315077261213446
6.018942161172163,-0.8043035597074777
5.379079660222487,-0.5036194219719619
6.646779000337119,0.09885692733951146
3.054479053959767,0.8463682631709162
2.8225228225346655,-0.9998221567366272
3.7812821630213875,-0.6312857294688001
7.535744656837778,-0.34185540728685737
1.9532536221377086,-0.12249471928953426
4.537066101212986,-0.3896803624811582
2.337799504344048,0.6106214901665226
1.3183863083431788,-0.7419754867523807
4.171478886215482,-0.2718901234911755
7.9464898756559705,-0.760823451098986
4.542909271229291,0.6087850553522003
1.6196909670532023,0.9316392333130352
3.523786326733898,-0.39147493458585814
